SPEAKER_04 | 0:1:24.136 --> 0:1:24.305 |  Субтитрувальниця Оля Шор
SPEAKER_27 | 1:19:36.112 --> 1:22:2.30 |  Дякую за перегляд! Не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знаю, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не знає, не Субтитрувальниця Оля Шор Звучить музика. Субтитрувальниця Оля Шор
SPEAKER_22 | 1:22:6.181 --> 1:22:10.552 |  Ну, що, призивайся, шкода залишати Василю Говерда.
SPEAKER_19 | 1:22:11.227 --> 1:22:11.480 |  Субтитрувальниця Оля Шор
SPEAKER_22 | 1:22:11.480 --> 1:22:11.497 |  Субтитрувальниця Оля Шор
SPEAKER_20 | 1:22:11.497 --> 1:22:11.564 |  Субтитрувальниця Оля Шор
SPEAKER_22 | 1:22:11.564 --> 1:22:12.121 |  Шкода.
SPEAKER_19 | 1:22:12.121 --> 1:22:36.978 |  Але ми з дівчатами на твої десять тисяч відкриємо в Америці ресторацію. Будемо годувати американців бограчим, крумплями і страпачками. А коли американців скуштують наш бімбер чи гару, бізнес відразу піде вгору. А тут Ксенія Яро відкриє рецепт рецепту.
SPEAKER_22 | 1:22:36.978 --> 1:22:40.522 |  Це відшкола для гуцульських дітей. Прошастило гуцульським дітям.
SPEAKER_15 | 1:22:38.564 --> 1:22:38.699 |  Дякую!
SPEAKER_22 | 1:22:40.910 --> 1:22:42.530 |  Школа і мільйони.
SPEAKER_15 | 1:22:42.327 --> 1:22:43.255 |  Дякую.
SPEAKER_19 | 1:22:42.530 --> 1:22:42.547 |  Субтитрувальниця Оля Шор
SPEAKER_22 | 1:22:42.547 --> 1:22:42.563 |  Субтитрувальниця Оля Шор
SPEAKER_19 | 1:22:45.78 --> 1:22:48.419 |  Навіть мають одного викладача з біології. Чого ж кричить?
SPEAKER_15 | 1:22:48.419 --> 1:23:4.501 |  Він хоче. Їхати він не хоче. А бігати за дурноватими медлянками він хоче. І тепер, коли нарешті Мері знайшла татки, я чоловіка, він не хоче їхати з нами. От Семен розумний їде.
SPEAKER_22 | 1:23:5.986 --> 1:23:6.3 |  Субтитрувальниця Оля Шор
SPEAKER_18 | 1:23:6.3 --> 1:23:10.863 |  О, надумався. Та йо. Може, не до собі в Америці з правом.
SPEAKER_28 | 1:23:11.167 --> 1:23:20.110 |  Знайди Семен, яков бой знається на своїй справі, відкриймо канцелярію ветеринарну, як одружимося. Тату, маму благословіть.
SPEAKER_24 | 1:23:30.691 --> 1:23:36.108 |  Зрозумію, це велике відкриття, метелики – це майбутнє нашого дружа.
SPEAKER_31 | 1:23:38.605 --> 1:23:40.124 |  Слава Богу, що я встигла, пані.
SPEAKER_22 | 1:23:40.799 --> 1:23:41.491 |  Марічко?
SPEAKER_31 | 1:23:42.385 --> 1:23:47.178 |  Ай-яй-яй, Марічка, ваша Марічка! Аня, я всі нові тобто, а на сьогодні поки дійшла до вас.
SPEAKER_22 | 1:23:47.870 --> 1:23:49.405 |  А чого ти хочеш від мене, Марічко?
SPEAKER_31 | 1:23:50.536 --> 1:23:53.236 |  Як чого? Та ви обіцяли взяти мене з собою до Америки.
SPEAKER_19 | 1:23:53.236 --> 1:23:55.970 |  Що? Ти обіцяв її взяти до Америки? Та де я обіцяв?
SPEAKER_22 | 1:23:55.970 --> 1:23:56.358 |  Субтитрувальниця Оля Шор
SPEAKER_19 | 1:23:56.358 --> 1:23:56.628 |  Субтитрувальниця Оля Шор
SPEAKER_22 | 1:23:56.628 --> 1:23:57.387 |  Це неправда.
SPEAKER_19 | 1:23:57.387 --> 1:23:57.404 |  Субтитрувальниця Оля Шор
SPEAKER_31 | 1:23:57.961 --> 1:23:57.978 |  Субтитрувальниця Оля Шор
SPEAKER_30 | 1:23:57.978 --> 1:23:58.28 |  Субтитрувальниця Оля Шор
SPEAKER_31 | 1:23:58.28 --> 1:24:10.347 |  Як неправда, господи косвятий, та ви мені казали, що візьмете до своїх румів у Нью-Йорку або повезете на ферму. Шо ши? Шисти казали, що я там буду пасти овечок, а ви зробите таку тримбіту довгу-довгу і мете мені грати на ній, шо не казали, га?
SPEAKER_19 | 1:24:10.178 --> 1:24:13.537 |  Михайло, то ти будеш в Америці на тримбіті вигравати. Я, звичайно, заартував.
SPEAKER_31 | 1:24:14.836 --> 1:24:18.25 |  Як ви жартували?
SPEAKER_30 | 1:24:18.25 --> 1:24:32.977 |  Взяти до Америки, а тепер кажете, що ви пожартували? Я ж дурна думала, що ви мені правду кажете. Та і продала мою козу, та і троє дроб'ят, і підсвинка. А що я тепер маю з тим всім робити? Ой, падуй, кубієренький, ти нещасливий.
SPEAKER_28 | 1:24:32.977 --> 1:24:33.584 |  Дякую, будь ласка!
SPEAKER_25 | 1:24:34.343 --> 1:24:36.31 |  Це дійсно так не годиться робити. Дякую.
SPEAKER_19 | 1:24:36.31 --> 1:24:36.233 |  Дякую.
SPEAKER_25 | 1:24:36.233 --> 1:24:36.250 |  Субтитрувальниця Оля Шор
SPEAKER_19 | 1:24:36.250 --> 1:24:36.318 |  Субтитрувальниця Оля Шор
SPEAKER_25 | 1:24:36.284 --> 1:24:36.301 |  Субтитрувальниця Оля Шор
SPEAKER_28 | 1:24:36.301 --> 1:24:39.845 |  А вже ж, то коли так пожертвував, то нема ради, мусити її з собою брати.
SPEAKER_19 | 1:24:39.895 --> 1:24:46.308 |  І я так думаю. Зрештою, вона дівка гожа. Швидко знайде собі працю. Коли ви всі так думаєте, хай їде.
SPEAKER_30 | 1:24:46.763 --> 1:24:56.737 |  Йой Боже, файно дякую вам, панно, що заступилися за мене, бідну дівчину. Та й вам, пані мої, годні та пишні, що хочете мене брати з собою до Америки. Але я не сама.
SPEAKER_22 | 1:24:57.192 --> 1:24:59.521 |  – Як то не сама? – Та то, певно, дівка з додатком.
SPEAKER_30 | 1:24:59.521 --> 1:25:2.407 |  А я й я, пане, з великим додатком. Зараз.
SPEAKER_22 | 1:25:3.284 --> 1:25:5.461 |  Намаєш, великий чокол на мою оліну.
SPEAKER_30 | 1:25:4.955 --> 1:25:6.625 |  Не хочу подивитися.
SPEAKER_15 | 1:25:13.527 --> 1:25:16.902 |  Це той пан, що хоче нас потиснути до Америки.
SPEAKER_20 | 1:25:17.459 --> 1:25:17.510 |  Субтитрувальниця Оля Шор
SPEAKER_22 | 1:25:17.510 --> 1:25:17.594 |  Субтитрувальниця Оля Шор
SPEAKER_20 | 1:25:17.594 --> 1:25:17.965 |  Дякую за перегляд!
SPEAKER_22 | 1:25:17.965 --> 1:25:23.129 |  Я б подивлявся твої уставки. А цього ж, Марічко, ти хочеш брати Юра з собою.
SPEAKER_20 | 1:25:23.129 --> 1:25:23.146 |  Субтитрувальниця Оля Шор
SPEAKER_31 | 1:25:24.648 --> 1:25:27.348 |  Ну як чого, бо ми дуже любимося.
SPEAKER_20 | 1:25:27.905 --> 1:25:30.419 |  Ая, Ая, ми дуже любимося.
SPEAKER_09 | 1:25:38.553 --> 1:25:39.25 |  Дякую!
SPEAKER_26 | 1:26:32.688 --> 1:26:33.380 |  Поїхали.
SPEAKER_24 | 1:26:34.88 --> 1:26:41.227 |  Поїхали. Поїхали. Вибачаюсь, маю рано лягти, бо ранком вирушаю на метелики.
SPEAKER_04 | 1:27:27.886 --> 1:27:40.306 |  У цілка. У цілка. У цілка. У цілка.
SPEAKER_27 | 1:27:42.803 --> 1:27:42.854 |  Субтитрувальниця Оля Шор
SPEAKER_04 | 1:27:42.854 --> 1:27:43.276 |  Дякую!
SPEAKER_27 | 1:27:43.276 --> 1:27:47.427 |  Субтитрувальниця Оля Шор
SPEAKER_04 | 1:27:52.962 --> 1:27:53.587 |  Дякую.
SPEAKER_37 | 1:27:56.354 --> 1:28:48.768 |  Місто Айтальон, місто Айтальон, місто Айтальон, будем боронити, будем боронити, будем боронити. Будем воронити, будем воронити
SPEAKER_27 | 1:29:48.522 --> 1:29:56.369 |  Субтитрувальниця Оля Шор
SPEAKER_00 | 1:29:53.95 --> 1:29:53.804 |  Субтитрувальниця Оля Шор
SPEAKER_04 | 1:29:54.57 --> 1:29:56.150 |  Субтитрувальниця Оля Шор
SPEAKER_27 | 1:29:56.639 --> 1:29:59.744 |  Чорно проводив шилом.
SPEAKER_04 | 1:29:57.27 --> 1:29:57.145 |  Субтитрувальниця Оля Шор
SPEAKER_27 | 1:30:0.537 --> 1:30:5.448 |  Чому сила твоя мовка шучею?
SPEAKER_04 | 1:30:2.5 --> 1:30:2.22 |  Субтитрувальниця Оля Шор
SPEAKER_39 | 1:30:2.22 --> 1:30:2.377 |  Субтитрувальниця Оля Шор
SPEAKER_04 | 1:30:2.377 --> 1:30:2.461 |  Дякую!
SPEAKER_27 | 1:30:6.207 --> 1:30:9.447 |  Моє серце золотиме.
SPEAKER_00 | 1:30:6.578 --> 1:30:6.713 |  Субтитрувальниця Оля Шор
SPEAKER_27 | 1:30:9.869 --> 1:30:16.366 |  Дякую за перегляд!
SPEAKER_04 | 1:30:14.729 --> 1:30:14.847 |  Дякую!
SPEAKER_37 | 1:30:14.847 --> 1:30:14.864 |  Субтитрувальниця Оля Шор
SPEAKER_04 | 1:30:14.864 --> 1:30:14.881 |  Субтитрувальниця Оля Шор
SPEAKER_37 | 1:30:14.881 --> 1:30:14.965 |  Субтитрувальниця Оля Шор
SPEAKER_27 | 1:30:16.670 --> 1:30:40.970 |  Субтитрувальниця Оля Шор
