SPEAKER_09 | 0:0:57.963 --> 0:1:4.763 |  Субтитрувальниця Оля Шор
SPEAKER_09 | 1:17:58.439 --> 1:18:16.546 |  Ні! Ні! Ні! Ніііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііііі
SPEAKER_00 | 1:18:6.286 --> 1:18:16.175 |  Пустив мене! Пустив мене! Пустив мене, пустив мене! Хлопець! Хлопець!
SPEAKER_05 | 1:18:49.250 --> 1:19:5.888 |  Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненавиджу. Ненав
SPEAKER_18 | 1:19:6.732 --> 1:19:10.512 |  Як підуть пітки, все пройде.
SPEAKER_09 | 1:19:11.255 --> 1:19:17.617 |  Тихо, діти! Тихо, діти! Вітка, Буря, ти зі мною! Вітка!
SPEAKER_18 | 1:19:12.402 --> 1:19:15.693 |  Не бойтесь, Вітка, будьте зі мною!
SPEAKER_05 | 1:19:16.98 --> 1:19:17.9 |  Віктор!
SPEAKER_18 | 1:19:17.9 --> 1:19:17.397 |  Субтитрувальниця Оля Шор
SPEAKER_09 | 1:19:17.735 --> 1:19:18.325 |  До зустрічі!
SPEAKER_05 | 1:19:24.80 --> 1:19:27.826 |  Вітка! Вітка! Вітка! Вітка!
SPEAKER_09 | 1:19:27.826 --> 1:19:37.225 |  Вітка! Вітка! Вітка!
SPEAKER_05 | 1:19:31.623 --> 1:19:32.973 |  Я не можу!
SPEAKER_09 | 1:19:37.293 --> 1:19:47.317 |  Вітка, не покидай мене! Вітка, не покидай мене, Вітка, не покидай мене, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка, Вітка
SPEAKER_00 | 1:19:38.643 --> 1:19:46.405 |  Вітка! Вітка, не покидай мене! Вітка, не покидай! Вітка! Вітка! Вітка!
